seed,case_id,ablation,delta_recovered_cases,delta_recovered_minor,delta_net_recovered_minor,delta_intervention_cost_minor,delta_contacts,delta_attempts,delta_latency_hours,delta_fatigue_cost_minor,delta_waits
101,sim-e68c0937-f60e-4de0-ec39d2027a45,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-47275ef6-939e-0079-8e26eb571666,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-61b49540-266f-6bbf-0faec8e025c7,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-71b49e80-cf73-941f-e56bfb20da74,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-2d18ad68-b98c-096a-f7ed65137f47,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-b0eb8a6c-90cc-2bee-387d552e6634,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-7ee8b071-d7d9-cfa0-ea5d32755e96,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-8784e3cc-fe23-723d-507127c6f9c7,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-3e1f0834-fed9-df63-390c1575abe6,without_customer_context,0,0,-25,25,1,-1,-39,68,0
101,sim-fde92df2-5737-413b-a8b0a58572be,without_customer_context,-1,-101934,-101909,-25,-1,1,31,-24,0
101,sim-c77c7e68-f7d7-e556-83e7354b511b,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-2c3543ad-0c37-62c1-d67a16ff6320,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-6adb1510-7cfa-7050-efa2e04e3a53,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-51cdb71e-40a9-8507-83829368c0e0,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-ba59d72c-3a3d-b440-0d166c89404e,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-103085ae-0add-33e8-0c30e3bcdbe5,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-75e4bca4-d0e7-4941-17411b6fe52c,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-3a6cdace-1ec7-ce38-f01fc515c7e4,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-94b11080-8bfb-c482-33d50d6b67c4,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-c141f723-130e-6d81-e01b3aa46fea,without_customer_context,0,0,25,-25,-1,0,-31,-69,1
101,sim-b36698c5-1a09-16b1-1c921fa0b502,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-1379d045-8f72-cda4-a0a7f9e76d08,without_customer_context,0,0,60,-60,-1,0,23,-21,1
101,sim-c3874aa9-36eb-74bc-484e32e58bc9,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-0f312f0a-9e29-011c-0beaffb2a33b,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-a9754418-33ef-fca3-a565334a3fd3,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-2e0a9f36-a270-79a5-420ff2816322,without_customer_context,0,0,3000,-3000,-1,0,78,-14,1
101,sim-9842a861-90f0-ced3-6a49affed25b,without_customer_context,0,0,-2965,2965,1,-1,-17,129,0
101,sim-81f8f92c-93ae-4494-5cb65573e373,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-841815db-5042-4606-5504ddd28311,without_customer_context,0,0,45,-45,-1,0,6,-47,1
101,sim-032298af-6561-d6a7-e88ab33e4700,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-11130657-1945-4d4d-40ec307938c1,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-fedfdac0-33e0-d7aa-5a014e76e743,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-faeedc15-ecd4-a098-7da1b4646036,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-7d0710cc-f8be-307d-6d1ca80f386c,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-421e77e6-99ad-89ad-2d50051ed1b6,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-a4e0b578-1bca-c1e2-6d1a7972a177,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-750e00b4-bac4-f843-e2ddb4030cd7,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-addfcd0d-3beb-f08a-fe7d6c455e32,without_customer_context,-1,-39954,-39899,-55,-1,0,9,-7,1
101,sim-69eddb44-d679-c6d6-ade5cbd837d8,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-5b834f4c-4ee6-696a-610f67357030,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-c5591a3f-d105-350d-881ed5086da5,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-d755b8c1-faf9-6c81-b9c66bac9430,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-d1ba40a0-8ad7-3afb-3fa9654a958c,without_customer_context,0,0,-25,25,1,-1,-1,27,0
101,sim-ba395ec6-1978-37a8-889e23104aaa,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-059eb600-2399-5a79-634258cfc0a4,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-73d030a3-c112-2556-e15958cf9bfd,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-d2c52603-7000-19d4-b38b650a7393,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-c0ddd41d-4952-897a-3783914c2995,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-47491b14-0f88-81ea-95211dcfa6d3,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-b3520c49-1cec-4e78-20109d3cf781,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-aad73046-abfb-23da-ea446a4f368d,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-29b90f6f-c4d2-6a73-2e237190e82e,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-12fe67d1-b60d-958e-31d58d0c6f54,without_customer_context,0,0,-25,25,1,-1,-16,87,0
101,sim-461b9079-a170-446d-9788d1ef6a4a,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-0d216071-4345-a802-d1cc58d0ab3c,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-b1292b1f-6cfb-7272-d359cf3020cb,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-bb3375bd-a3ba-c597-136978f48c8b,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-63b04b54-f5b4-7db0-7c1af1cd435e,without_customer_context,-1,-37039,-34039,-3000,-1,0,-10,-11,1
101,sim-675776a0-3c9a-02cd-17f67cf70a22,without_customer_context,-1,-77672,-77637,-35,0,-1,14,0,1
101,sim-7d275376-5e10-23d6-8aad547ae043,without_customer_context,0,0,-25,25,1,-1,-23,8,0
101,sim-916d399e-f217-f0da-c8b86bc61227,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-4ee999c3-7061-b423-7b6c4c4c27a4,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-3e6e5f2c-b677-94ae-2c39abb69c65,without_customer_context,-1,-63829,-63784,-45,-1,0,-45,-84,1
101,sim-133387d4-4e61-301e-9cc27b69bacd,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-1db17dea-ffa3-3734-88f6287a686f,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-e72702db-bb3c-eaaa-a7a4409dbe36,without_customer_context,0,0,25,-25,-1,1,-10,-49,0
101,sim-b8855bbe-2833-aa25-8ec2e661950b,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-4d8d1cc4-caa5-a2ab-d9518c7dc91b,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-dfe410fd-f49d-7b6b-4043f266b0a4,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-a0d36373-0423-0ce8-5be6eac7f767,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-4bfff860-1e22-f767-359c27480ad2,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-d27ece85-6e4c-2d3b-966fbe14fc60,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-f9fda526-a3c0-1bde-3a10a20bde18,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-b06a5c09-2552-f7a7-01f5d3a5f307,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-68f5a43e-6f6b-c527-b5079a99c000,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-e9430add-15d3-3b0c-ba650bf26a02,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-6d42c7e9-fbd0-09d2-563d55d6cba1,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-44fbe003-594f-792d-274a7cabb5e8,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-2435991a-83a9-43b5-940657c060b7,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-8e76aa36-2961-974c-6ba91eff71fa,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-c9a62632-43d2-1181-0e14f71d4872,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-11616f5e-8b93-6552-dc89c5d2610d,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-61ddabc2-3870-c742-0c1a0b05306f,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-bc068f43-d58d-fb09-a58ac9760ea2,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-782b2766-6b92-cfff-76afc6f3c0f5,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-30cbcf3d-31db-021d-a0a139ed1959,without_customer_context,0,0,45,-45,-1,0,50,-10,1
101,sim-710af8a0-59dd-ac0a-135880439738,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-e6377669-02f2-af4a-7bc058c84ff9,without_customer_context,0,0,25,-25,-1,1,-4,-195,0
101,sim-c02b218f-5192-51c7-0258e5b4d878,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-4d08990b-da80-825c-a95b7610521c,without_customer_context,-1,-168492,-168447,-45,-1,0,-23,-124,1
101,sim-37ae0e38-b8d8-60c0-7781943e89eb,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-779bb569-8459-c91d-1bdee58d676c,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-d15213b2-c59e-3e9f-a2e166ad09f9,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-68350b81-92ac-c07f-44837f5c7bb3,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-8448a6c0-6cea-ac06-964f2cdcf722,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-861d3cb5-c4b5-eda8-bdf0820b3788,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-167e3f0f-b6d5-4e1d-29dab22080d4,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-44b76bd5-1645-c96f-6d7d1a5b8952,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-d2421885-6f27-1715-07c8f4ac6bcd,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-8e4fbd45-d67a-3e12-8635a0cab7da,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-323f46e5-d9b9-70fb-4263b361ee08,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-d5cb44a6-65ca-5ccd-364e58da047c,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-4ab01ec2-46a5-1189-b329e1fc800d,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-25b8ba54-7190-fb1c-f0e13f893bda,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-a8204cb3-f7cc-180a-dd17aed5c032,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-9c85810f-5ac7-ce9c-64794745b102,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-5088b2ae-2ba4-4e11-8dd676e7ad70,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-24e2de4a-00d1-ef42-e8debe0a3977,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-e5839d5a-0dd3-8229-8bcbc2162def,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-a6847b7d-01e9-d483-095afcbf2be0,without_customer_context,-1,-416885,-416830,-55,-1,0,0,-337,1
101,sim-1c5ec746-f4a7-78af-707c850304e1,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-95f3bb97-d4b4-6a91-9400ecb89969,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-27352f55-1b91-dfef-0e53124fb2fa,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-511e0fb8-f6b1-305c-079a63157e15,without_customer_context,0,0,45,-45,-1,0,85,-16,1
101,sim-50d6c30f-62f1-07cf-c32a38b0f3e4,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-80861b7b-fb64-8207-24d7ec0639a3,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-875f3f59-b3b1-868b-6bdbdbd59f10,without_customer_context,0,0,25,-25,-1,1,-26,-47,0
101,sim-ff1ba8db-f594-458e-7e70fb37daef,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-3fe43744-55b0-6997-b94e66dd4cdb,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-295dd3b6-4ff1-6c80-823179d2ed0d,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-fbcdc6bc-4b9d-d9ed-14b4843bb4ec,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-9a32aec4-bbd0-0062-400d6680945f,without_customer_context,0,0,60,-60,-1,0,-20,-20,1
101,sim-8917f325-8da4-cf3c-45a2d972b378,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-fee6acc2-8432-55f1-2b02db09d1f0,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-a4e62146-8b3a-ac9e-b2ecb898aa35,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-f4a43f78-bd4a-c5cc-5bec51dbd0ea,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-eb5c7518-7f0e-d461-7277df809dcc,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-be6de1f7-1e18-4f10-ee8924f3750b,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-daa5f592-adb0-094f-e3b762e1a701,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-168e9e15-adfe-01be-a0f9589d1ef6,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-c0fb5151-a618-4651-8bd73ae8bcf4,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-f0fd7581-1041-96dd-fea55ef92244,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-2d3c0bfc-81c4-0ace-0e8b3a580856,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-707171fe-f206-35c7-2195748fbd85,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-9988ec51-9513-2682-70baafebf2db,without_customer_context,-1,-189282,-189227,-55,-1,0,18,-109,1
101,sim-b009b417-6dae-3e62-cfc9ce78cd5b,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-efd58bd7-b297-2478-92a9ae79b11d,without_customer_context,0,0,55,-55,-1,0,-14,-60,1
101,sim-4580f14e-bcb5-ba6a-3655dedbd33d,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-33775316-2594-f080-e2be9bc9abd5,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-984e0b8f-de70-b8ff-8b6244d59be7,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-342912e3-9f8d-42b8-1266d3e668de,without_customer_context,-1,-1195635,-1195660,25,1,-1,-2,1465,0
101,sim-a76e36a2-c00e-7b36-472ca89b3699,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-6ab9eb61-1ece-e7bb-7ef80f70e9ea,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-3a0b9cfd-b445-f4aa-c2eaa84307f5,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-ee9a8048-ad8e-3c2d-28beb6fec704,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-f178306b-8f6e-500f-1f4ccbb0255d,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-1f24b900-6f81-8abf-a68e1c7002a9,without_customer_context,0,0,55,-55,-1,0,43,-22,1
101,sim-2853d18a-773d-51d5-f3771191a8f6,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-1dc92ae1-ce4b-1ce5-b469e3f174be,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-c3bbb152-79ba-0538-352afb372789,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-7fdf2b14-8dc0-6846-6235119d9bed,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-f3c34b75-f6c5-f663-1cadf3d2fa01,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-1ca9dc45-d273-1931-a008c736f1ae,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-58875abf-a70c-b2ce-76e5aae244dd,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-022c4a25-6722-ee85-b5820764a736,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-2024ffb2-8ef3-b613-8d980fe0df39,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-207627d7-34b5-8aa6-53bb4cfc28cd,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-05fc8409-6661-d9f5-4e33e37115e2,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-0d1737dd-41c0-3324-1983aac636b4,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-859a4a14-3458-6b03-f2f4e451cc65,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-932b664b-ad74-3731-1b0a018c82e0,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-389508dc-21d4-cf37-224c7ba81785,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-5e123105-6888-fa97-88d897a1e519,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-3b674f56-54e0-b4cb-9044798fd3c9,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-ba4c2639-db20-a31c-60abd92e04b1,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-151087c5-b4a5-6a70-fe62c3fd33f0,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-936f17c9-6e02-c6da-bb6591f56ad7,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-ee43f38b-653a-51ae-d152c1efbe04,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-21cc803d-ec37-d391-12b513df7667,without_customer_context,1,105220,105275,-55,-1,0,-1,-100,1
101,sim-ffac0c95-7e1c-fd1c-93dd048b9a7c,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-a99c99a4-00a2-32fe-45a09c33a5f1,without_customer_context,1,159247,159272,-25,-1,0,33,-26,1
101,sim-e47beea5-1497-9d1d-3205f8d58797,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-533d3536-4394-59cc-aa618ccafafe,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-7b437307-6a58-ee55-067c675aaa48,without_customer_context,0,0,45,-45,-1,0,25,-47,1
101,sim-5e10e33e-bb9f-7c17-55afd5f6a808,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-f3bf6a99-49f0-5fdd-dd9871400ffd,without_customer_context,1,104593,104568,25,1,-1,-18,39,0
101,sim-868b3f6c-f747-7771-66faa37478cd,without_customer_context,-1,-60407,-60352,-55,-1,0,-31,-22,1
101,sim-fb52c72b-2ecc-60e5-13d4df5b7b1d,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-843bb870-8cd4-14d8-dfc574c43c95,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-16ea46c2-5a6e-3479-9b5a65227035,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-06660861-2d28-a6b6-e21d748ff7e2,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-28590296-c269-00d6-6c289941ed48,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-bc283ae6-7331-86d4-9dad58a34b6e,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-2eb6dee0-186f-efb7-0831b926a00c,without_customer_context,1,170363,170388,-25,-1,1,0,-48,0
101,sim-9e8072c0-7854-e602-7d850908872b,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-4d4c0f90-ccc1-f16f-bc027cfb5609,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-cb22a08d-ec40-b1c2-de9444b2e7ff,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-febb3ff1-aeaa-4d2e-f3232a1c850a,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-a802cd09-d9cc-4447-3d4263792247,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-fc92da14-f8c9-5e9c-cd1479cbb387,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-7c5df6cb-3970-3a92-3f4c84c89838,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-7d8d04a5-3130-d87d-fa1d66c31b00,without_customer_context,0,0,60,-60,-1,0,67,-536,1
101,sim-fe8eed85-28e5-564b-3b0ed1c81f14,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-de8d9b1e-8f59-17a0-1360eb088128,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-7a793544-5dc2-92a6-870e3724b918,without_customer_context,0,0,35,-35,0,-1,-32,0,1
101,sim-ace8e1f8-5e37-6861-396d9d0ce207,without_customer_context,1,299134,299169,-35,0,-1,-12,0,1
101,sim-55261304-d73f-d53f-d705a83c963e,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-ebf6d797-96ba-405c-0449eb2336cb,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-c5b3c054-c282-7e36-6e33223d788d,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-bc236239-d4a3-7ec5-fe081349aa7d,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-56091655-da46-b88c-463ea4989556,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-afdffbcc-c923-542c-8b81c0b26b7e,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-0e57460b-6313-2e6c-df8d925ca0b7,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-cbc72d36-bc08-491c-0a0e2cabdd3c,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-63302d3e-8eea-8dc4-e02cde7dc554,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-5b8d4979-58e9-99c2-acaff9365478,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-b89df68d-31e1-a9f3-fa78026c3573,without_customer_context,-1,-39239,-36239,-3000,-1,0,38,-42,1
101,sim-6be4747a-164a-6ccf-3af5caa34a94,without_customer_context,0,0,55,-55,-1,0,26,-46,1
101,sim-c85e5eea-71a2-f6f7-259878c1e69b,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-9ddbc81c-b72f-5f7b-3e8c8d0a3377,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-607fdd0b-7417-634e-f92366f2b008,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-431072fb-d97f-1089-f73a1c7f8441,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-057e0b9e-4496-ccbd-869866137185,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-56d690f6-dd21-fe97-ac188e00f460,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-8d5a9dbd-7b54-6245-4be07f2f53dd,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-524ab7f1-553c-bb00-1db6c9eab867,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-68911eab-0fe9-e881-232f5d646916,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-47653192-367c-d60a-1e196ddbf855,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-7adfbee6-4c02-fa2d-a739b6f156d5,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-96a3fdcd-7eb2-440b-649f7009dd3c,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-e81b579b-7718-9f7e-2568351c393c,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-b9a1368c-e115-6aff-801dc091cb90,without_customer_context,1,86082,86142,-60,-1,0,58,-9,1
101,sim-e5befd55-00c3-5e87-21fc9dc228c2,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-ae72561d-19b5-e2ba-c4f3464b067c,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-438183f5-7630-86bb-bed908ab3324,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-20ceb386-eeb9-14f1-0e95f7cd5812,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-2b1b544e-f083-6679-81c7f03c01f3,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-5731476f-660d-681c-ced31b2b4d56,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-8df2d216-61fb-a628-c68e0399a665,without_customer_context,0,0,25,-25,-1,0,27,-2,1
101,sim-c8a70222-55e3-b3f0-b40ef2993690,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-9af5fedf-967b-e695-b0c81b2399cc,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-133ce454-3d68-0f2b-17404ec4c2ed,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-6b851551-9ca2-61aa-2a8de515e119,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-1bd89704-8708-fa94-3bda738ff333,without_customer_context,0,0,-2965,2965,1,-1,12,233,0
101,sim-1bfc6bbe-65bd-9db1-2c22a3450a4e,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-e7abe9f0-d897-fa7c-9d1b0ff8ebc4,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-8e628a70-9eaa-2c5e-06014d08e4ed,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-b30fca2e-0a5d-6a7b-b20318230f26,without_customer_context,-1,-186498,-186443,-55,-1,0,51,-24,1
101,sim-622b4863-a9f7-e803-a1a3e9f7eb7f,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-19df615c-6fdc-8949-febed542959b,without_customer_context,0,0,60,-60,-1,0,41,-284,1
101,sim-ee339f77-4868-36c6-3f9c5d7ccdf4,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-5bed8cc4-5a4a-2959-e16545dfb288,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-a04bb10d-5797-9714-dfab43ee0580,without_customer_context,0,0,25,-25,-1,1,3,-114,0
101,sim-4c151bae-8e8a-eba6-6d1fbaed6088,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-6efb6d49-b4bf-5245-fa880d2c75a1,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-93b2208e-910b-f0dd-7c6bf3404473,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-3b4624ea-6151-2c55-1e80cc76133b,without_customer_context,0,0,45,-45,-1,0,41,-87,1
101,sim-cce896f1-7b8a-c049-91e7b1ebcb2a,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-4ea1f9bf-7ef3-a487-28ffcf37fc74,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-077828bb-cb34-a0bd-8c97cc85d12e,without_customer_context,1,70418,70478,-60,-1,0,-21,-26,1
101,sim-dc11e8b4-a8b3-6ae1-1d85e2ae529e,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-46ee0830-55a2-046d-78f1876e6442,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-daafaa83-5630-673c-76e1a19095f7,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-679bd879-0714-ab61-9ea875f0d518,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-096d0fe7-fbd7-70ae-ecab898b6f2c,without_customer_context,0,0,0,0,0,0,0,0,0
101,sim-56e421d2-793f-1161-2d5005fd8318,without_customer_context,0,0,0,0,0,0,0,0,0
